Restaurant_Name,Ranking,Price_Range,Cuisine_Type,Menu Items
Hakkasan Mayfair,4.5,41 £ et plus,Chinoise,"['course', 'bamboo', 'fish', 'custard', 'stone', 'dessert', 'spring', 'braised', 'truffle', 'king', 'gem', 'sirloin', 'prawn', 'oscietra', 'dim', 'for', 'xo', 'shui', 'onion', 'garlic', 'two', 'hakkasan', 'mushroom', 'lobster', 'aubergine', 'duck', 'and', 's', 'beef', 'gai', 'wagyu', 'charcoal', 'shiitake', 'ways', 'grilled', 'stock', 'noodle', 'carving', 'powder', 'cup', 'supreme', 'royal', 'rice', 'mai', 'or', 'shoot', 'japanese', 'chinas', 'peking', 'butter', 'caviar', 'black', 'shimeji', 'used', 'dumpling', 'squash', 'vg', 'on', 'miso', 'toban', 'precious', 'with', 'jewellery', 'egg', 'ginger', 'eryngii', 'stirfried', 'soft', 'venison', 'most', 'second', 'water', 'crab', 'nut', 'bean', 'spicy', 'puff', 'sake', 'chestnut', 'choice', 'herb', 'sum', 'golden', 'of', 'signature', 'sauce', 'scallop', 'porcini', 'lamb', 'autumn', 'baby', 'ribbon', 'zeeland', 'lan', 'pine', 'honey', 'szechuan', 'ceremonies', 'long', 'peppercorn', 'mushrooms', 'steamed']"
Concoctions,3.8,De 26 £ à 40 £,Italienne,"['fresh', 'tagliata', 'parmigiana', 'seared', 'parmesan', 'potatoespecorino', 'red', 'truffle', 'onions', 'gem', 'tartare', 'coriander', 'pesto', 'mediterranean', 'octopus', 'sesame', 'burrata', 'tomatoes', 'gr', 'aiol', 'sticky', 'balls', 'wedges', 'siciliani', 'prawns', 'homemade', 'the', 'garlic', 'padron', 'tortelloni', 'ribeye', 'pistacchio', 'chilli', 'lobster', 'aubergine', 'rosmary', 'calamari', 'soya', 'panzanella', 'zucchini', 'house', 'tempura', 'olives', 'mayo', 'paprika', 'beef', 'tiramisu', 'seesds', 'crispy', 'charcoal', 'sauteed', 'cacao', 'doughnut', 'tomato', 'grilled', 'crisps', 'dressing', 'parsnip', 'basket', 'tomatoesblack', 'pecorino', 'aioli', 'cream', 'rice', 'fried', 'tiger', 'potatoes', 'evoo', 'oil', 'formaggio', 'caramelized', 'lettuce', 'black', 'in', 'parsley', 'stracciatella', 'cannoli', 'on', 'chicken', 'mustard', 'peppers', 'classic', 'beluga', 'steak', 'egg', 'focaccia', 'sicilian', 'ricotta', 'jam', 'lemon', 'rocket', 'shallots', 'cheese', 'bronte', 'wild', 'aromatic', 'chives', 'avocado', 'italian', 'spinach', 'green', 'white', 'portobello', 'sauce', 'gb', 'yolk', 'baby', 'grill', 'fritto', 'capers', 'cherry', 'shavings', 'sunblushed', 'fondue', 'tuna', 'lentils', 'lime', 'balsamic', 'mushrooms']"
The MAINE Mayfair,4.4,41 £ et plus,Mondiale/Internationale,[]
Co&Ko,4.4,De 26 £ à 40 £,Coréenne,"['kponzu', 'sweet', 'deunggalbi', 'fish', 'cucumber', 'pcs', 'seared', 'truffle', 'king', 'yuzumiso', 'tartare', 'sirloin', 'seasoned', 'cold', 'chuncheondakgalbi', 'prawn', 'mixed', 'chickenbeef', 'roll', 'traditional', 'coko', 'octopus', 'sesame', 'vegetarian', 'stew', 'thinsliced', 'yangnyeom', 'buchimgae', 'kpop', 'for', 'broccoli', 'japchae', 'yukhoe', 'prawns', 'asparagus', 'jjigae', 'seaweed', 'garlic', 'rib', 'padron', 'chilli', 'mushroom', 'army', 'aubergine', 'and', 'kimbap', 'tempura', 'salad', 'pancake', 'mayo', 'beef', 'udon', 'crispy', 'salmon', 'soy', 'soymiso', 'rolls', 'korean', 'bibimbap', 'vegan', 'gochujang', 'cod', 'short', 'grilled', 'dressing', 'oyster', 'rice', 'fried', 'platter', 'or', 'samgyeopsal', 'collar', 'pepper', 'chopped', 'pitta', 'black', 'squid', 'edamame', 'tender', 'oregano', 'ssamjang', 'noodles', 'tteok', 'eomuktang', 'seafood', 'eel', 'chicken', 'panfried', 'with', 'guksu', 'sundubu', 'marinated', 'egg', 'chichen', 'prawnchive', 'belly', 'stirfried', 'soft', 'sogalbi', 'sea', 'an', 'base', 'basilmiso', 'cashew', 'dakgalbi', 'dumplings', 'cheese', 'spicy', 'tofu', 'avocado', 'buchimgaeprawnchive', 'chips', 'pork', 'cassava', 'bbq', 'chogochujang', 'spinach', 'chop', 'cake', 'dip', 'fishcake', 'green', 'bass', 'kalguksu', 'galbijjim', 'glassnoodles', 'sauce', 'stem', 'bulgogi', 'gb', 'bokki', 'tataki', 'wings', 'jokbal', 'lamb', 'yolk', 'stir', 'people', 'galbi', 'kimchimari', 'vegetable', 'chargrilled', 'vegetables', 'skewer', 'kfc', 'ricecake', 'nuts', 'budaejjigae', 'bread', 'soup', 'carpaccio', 'glass', 'galbitang', 'kimchi', 'steamed', 'bibim']"
Chotto Matte Soho,4.4,41 £ et plus,Péruvienne,[]
The NoMad London,4.4,De 26 £ à 40 £,Britannique,[]
May Fair Bar,4,25 £ ou moins,Réservation de tables avec bouteilles,"['italy', 'fish', 'clicquot', 'tricolore', 'red', 'back', 'gravelire', 'velho', 'vanilla', 'finish', 'crme', 'baked', 'berry', 'chablis', 'cerveau', 'blueberries', 'streaky', 'broccoli', 'baigorri', 'portugal', 'bubble', 'cinnamon', 'eggs', 'chilli', 'reviver', 'rondinella', 'anticucho', 'cleanser', 'domaine', 'amarone', 'argentina', 'beans', 'chandon', 'rioja', 'pasta', 'strawberries', 'unsmoked', 'sencha', 'sherbet', 'mellot', 'noir', 'dressing', 'salt', 'gavi', 'chardonnay', 'supreme', 'anto', 'serving', 'ml', 'jeanclaude', 'san', 'carrot', 'whispering', 'halkidiki', 'cabaletta', 'ursulines', 'egg', 'vermentino', 'veneto', 'cornichon', 'your', 'cappuccino', 'fillet', 'chocolate', 'a', 'jasmine', 'jack', 'avocado', 'chips', 'cornfed', 'caper', 'blanc', 'spices', 'banana', 'white', 'garnacha', 'poached', 'filter', 'monterey', 'coffee', 'burgundy', 'cherry', 'fair', 'syrup', 'lime', 'freerange', 'mushrooms', 'giara', 'cheeseburger', 'tagliatelle', 'sausage', 'caesar', 'habanero', 'sweetcure', 'mimosa', 'measures', 'les', 'tenute', 'brigitte', 'agave', 'bucatini', 'le', 'monte', 'nyetimber', 'nv', 'purple', 'crianza', 'di', 'piemonte', 'decaffeinated', 'rosita', 'label', 'garlic', 'malbec', 'lobster', 'yellow', 'mexican', 'mendoza', 'crispy', 'peas', 'de', 'belvedere', 'marzano', 'our', 'sorbet', 'violet', 'pecorino', 'per', 'daily', 'waffle', 'havana', 'ctes', 'rosehip', 'cabernet', 'lettuce', 'sprouting', 'rum', 'provence', 'valley', 'freshest', 'on', 'chicken', 'beurre', 'mustard', 'creamy', 'mandarine', 'cumin', 'grey', 'with', 'batter', 'corte', 'alongside', 'rocket', 'macchiato', 'double', 'rococo', 'fiorebelli', 'italian', 'earl', 'chteau', 'hills', 'vine', 'roupeiro', 'signature', 'gb', 'pineapple', 'maple', 'yoghurt', 'year', 'mot', 'cocktails', 'gorgonzola', 'drinking', 'rose', 'sanford', 'hibiscus', 'cooked', 'fresh', 'cucumber', 'brut', 'cal', 'mascarpone', 'cuve', 'energiser', 'rosado', 'mix', 'slaw', 'france', 'tomatoes', 'vegetarian', 'trpico', 'may', 'latte', 'leche', 'coconut', 'smith', 'joseph', 'ros', 'granny', 'sourdough', 'almonds', 'served', 'asparagus', 'perrum', 'espresso', 'organic', 'cheesecake', 'corvina', 'two', 'ribs', 'available', 'tea', 'allegrini', 'salad', 'burford', 'spiced', 'rita', 'grapefruit', 'fiery', 'smoked', 'buttermilk', 'turbot', 'also', 'juice', 'fried', 'churros', 'cinsault', 'or', 'black', 'dijon', 'uco', 'patron', 'made', 'beer', 'grenache', 'club', 'esporo', 'napolon', 'market', 'blueberry', 'ginger', 'sauvignon', 'cooler', 'apple', 'pinot', 'crab', 'breakfast', 'spicy', 'using', 'to', 'burger', 'bloody', 'selection', 'desclans', 'of', 'margarita', 'sauce', 'porcini', 'mayonnaise', 'hash', 'sta', 'chorizo', 'vegetables', 'della', 'spice', 'paprikaspiced', 'spain', 'usa', 'croutons', 'veuve', 'truffle', 'terrazas', 'minted', 'toasted', 'cumberland', 'way', 'blended', 'freshly', 'mazuelo', 'brown', 'spritz', 'mint', 'angel', 'awardwinning', 'mocha', 'the', 'sancerre', 'and', 'order', 'mfb', 'olives', 'beef', 'wagyu', 'bacon', 'celery', 'basil', 'vaz', 'corn', 'tomato', 'grilled', 'dulce', 'boisset', 'natural', 'roasted', 'branco', 'rabault', 'in', 'vodka', 'triple', 'cabbage', 'beetroot', 'champagne', 'microplaned', 'fries', 'classic', 'romaine', 'toledana', 'english', 'valpolicella', 'scrambled', 'lemon', 'water', 'baja', 'passion', 'cortese', 'goats', 'cheese', 'nocellara', 'negroni', 'plata', 'melting', 'green', 'milk', 'orange', 'browns', 'yolk', 'imprial', 'hard', 'billecartsalmon', 'sugar', 'capers', 'tempranillo', 'loire', 'alentejo', 'la', 'raspberries', 'matcha', 'mary', 'fruit']"
Riding House Fitzrovia,4.2,De 26 £ à 40 £,Européenne Moderne,[]
Imad's Syrian Kitchen,4.7,25 £ ou moins,Syrienne,[]
Steak & Lobster Warren Street,4.1,25 £ ou moins,Grillade,"['italy', 'clicquot', 'sipsmith', 'dry', 'diet', 'rmy', 'portillo', 'gravelire', 'hazel', 'whiskey', 'fantinel', 'vanilla', 'infused', 'finish', 'don', 'chteauneufdupape', 'star', 'regal', 'shoulder', 'chablis', 'blanca', 'broccoli', 'bodegas', 'lychee', 'petit', 'friuli', 'tia', 'domaine', 'turf', 'argentina', 'elderflower', 'chandon', 'rioja', 'vigna', 'strawberries', 'skyy', 'sencha', 'mark', 'beaune', 'passionfruit', 'yering', 'mellot', 'noir', 'sliced', 'chile', 'chardonnay', 'gavi', 'goose', 'acqua', 'pink', 'lanata', 'g', 'gamay', 'rhubarb', 'clment', 'lagavulin', 'colchagua', 'ml', 'maria', 'corral', 'grandjauga', 'feta', 'toffee', 'old', 'walker', 'verbena', 'halkidiki', 'horseradish', 'oils', 'veneto', 'veggie', 'martini', 'cappuccino', 'kwai', 'chocolate', 'a', 'tanqueray', 'jasmine', 'ketel', 'jack', 'blanc', 'smillon', 'barbera', 'marsanne', 'kiwi', 'garnacha', 'soda', 'honeycomb', 'oban', 'filter', 'recoleta', 'cranberry', 'coffee', 'burgundy', 'punch', 'syrup', 'pey', 'lime', 'laphroaig', 'domini', 'tonic', 'johnnie', 'lorca', 'feh', 'villages', 'mordecai', 'slimline', 'ogier', 'measures', 'les', 'mason', 'bitters', 'carta', 'fleurie', 'nyetimber', 'primitivo', 'provincia', 'spellegrino', 'nv', 'makers', 'turkey', 'ximenez', 'yarra', 'crianza', 'di', 'carignan', 'reserve', 'piemonte', 'gold', 'salentini', 'frangelico', 'philly', 'estate', 'new', 'woodford', 'decaffeinated', 'label', 'dressed', 'garlic', 'malbec', 'daniels', 'ribeye', 'apricot', 'lobster', 'cuervo', 'extra', 'pavia', 'mendoza', 'mayo', 'chimichurri', 'reserva', 'carmnre', 'de', 'belvedere', 'our', 'cls', 'california', 'ctes', 'havana', 'vs', 'are', 'bodega', 'baileys', 'rosehip', 'cabernet', 'rserve', 'rum', 'one', 'chivas', 'valley', 'combination', 'cl', 'lev', 'goslings', 'creamy', 'half', 'grey', 'cider', 'with', 'steak', 'corte', 'n', 'angostura', 'fudge', 'tradicional', 'addiction', 'casablanca', 'macchiato', 'fizz', 'double', 'irish', 'rococo', 'monkey', 'earl', 'choice', 'chteau', 'marlborough', 'gb', 'pineapple', 'year', 'heineken', 'mot', 'drinking', 'jamaican', 'cordial', 'caramel', 'prosecco', 'disaronno', 'hibiscus', 'coke', 'fresh', 'gentilhomme', 'fils', 'rhne', 'brut', 'vsop', 'verdot', 'cuve', 'watermelon', 'france', 'defaix', 'glenlivet', 'franc', 'wines', 'velvet', 'latte', 'lemonade', 'joseph', 'peroni', 'ros', 'fashioned', 'almonds', 'served', 'merlot', 'espresso', 'organic', 'cheesecake', 'jean', 'available', 'aconcagua', 'salad', 'paprika', 'sapphire', 'hazelnut', 'meantime', 'grapefruit', 'belvino', 'rosemary', 'sling', 'smoked', 'zinfandel', 'sparkling', 'cream', 'also', 'juice', 'banshee', 'villa', 'or', 'guinness', 'courvoisier', 'roches', 'black', 'hennessy', 'jacobo', 'uco', 'ice', 'lager', 'grigio', 'grenache', 'beer', 'passionate', 'tesis', 'roux', 'ginger', 'sauvignon', 'apple', 'appleton', 'pinot', 'special', 'lillet', 'zealand', 'breakfast', 'spicy', 'bombay', 'tinto', 'hendricks', 'viognier', 'of', 'bacardi', 'ale', 'sauce', 'village', 'borgo', 'mule', 'dashwood', 'tour', 'liqueur', 'surf', 'spain', 'grills', 'brownie', 'gocce', 'steamed', 'usa', 'gin', 'bollinger', 'veuve', 'founders', 'parmesan', 'keylime', 'glenmorangie', 'station', 'roll', 'tenderstem', 'pre', 'lb', 'brioche', 'mint', 'awardwinning', 'mocha', 'the', 'violette', 'blanches', 'heritage', 'vineyards', 'sancerre', 'and', 'olives', 'errzuriz', 'du', 'jose', 'amaretto', 'still', 'strawberry', 'rolls', 'muscadelle', 'tomato', 'grilled', 'raspberry', 'roasted', 'jar', 'jameson', 'croc', 'feudi', 'butter', 'pascal', 'all', 'sauternes', 'in', 'puglia', 'vodka', 'talisker', 'australia', 'panna', 'fries', 'jalapeo', 'classic', 'pale', 'toledana', 'english', 'sambuca', 'lemon', 'martin', 'water', 'especial', 'cortese', 'cheese', 'veramonte', 'nocellara', 'magners', 'wild', 'plata', 'green', 'manduria', 'cte', 'aperol', 'pedro', 'orange', 'asahi', 'suprieur', 'rare', 'imprial', 'tempranillo', 'loire', 'bordeaux', 'la', 'raspberries', 'syrah', 'peppercorn', 'falernum', 'blue']"
Burger & Lobster Leicester Square,4.5,25 £ ou moins,Fruits de mer,"['sweet', 'meat', 'spring', 'use', 'fresh', 'mac', 'panko', 'red', 'truffle', 'please', 'back', 'onions', 'toast', 'mussels', 'person', 'cal', 'toasted', 'that', 'pb', 'forms', 'questions', 'bl', 'prawn', 'oscietra', 'fennel', 'butternut', 'ingredients', 'from', 'roll', 'pesto', 'those', 'its', 'wheat', 'tenderstem', 'slaw', 'freshly', 'france', 'lb', 'burrata', 'tomatoes', 'undercooked', 'vegetarian', 'start', 'holy', 'chilled', 'ponzu', 'brioche', 'brown', 'whole', 'may', 'blue', 'wedges', 'meats', 'sharing', 'for', 'broccoli', 'jumbos', 'shallot', 'prawns', 'sourdough', 'v', 'cheddar', 'almonds', 'served', 'combo', 'onion', 'the', 'garlic', 'togarashi', 'vinaigrette', 'fuk', 'oz', 'two', 'plant', 'chilli', 'lobster', 'ribs', 'mushroom', 'day', 'available', 'calamari', 'kg', 'and', 'tempura', 'show', 'shucked', 'wildcaught', 'seeds', 'salad', 'crushed', 'mayo', 'balsamic', 'paprika', 'beef', 'wagyu', 'table', 'children', 'torn', 'crispy', 'without', 'basil', 'risk', 'claws', 'west', 'gochujang', 'vegan', 'advises', 'extras', 'potato', 'delivered', 'tomato', 'grilled', 'lake', 'dressing', 'price', 'relish', 'native', 'salt', 'smoked', 'roasted', 'cream', 'add', 'per', 'rock', 'g', 'tiger', 'daily', 'platter', 'we', 'wed', 'are', 'or', 'glaze', 'bursting', 'oil', 'pepper', 'butter', 'lettuce', 'canadian', 'all', 'shellfish', 'charred', 'caviar', 'black', 'patty', 'in', 'wine', 'squash', 'seafood', 'beast', 'grana', 'recommend', 'chicken', 'brie', 'safety', 'half', 'server', 'feta', 'caramelised', 'fries', 'classic', 'big', 'mozzarella', 'consumption', 'if', 'district', 'with', 'advice', 'few', 'pickled', 'market', 'women', 'focaccia', 'immunocompromised', 'tarragon', 'roe', 'adults', 'symplicity', 'your', 'dryaged', 'lemon', 'lobsterinfused', 'bchamel', 'bruschetta', 'ordering', 'vulnerable', 'elderly', 'pregnant', 'macaroni', 'crab', 'group', 'perfect', 'rocket', 'as', 'a', 'burgers', 'croquettes', 'such', 'cheese', 'glorious', 'groups', 'wild', 'to', 'avocado', 'chives', 'chips', 'burger', 'choose', 'increase', 'best', 'bbq', 'chunky', 'bun', 'original', 'need', 'choice', 'roast', 'food', 'south', 'pickles', 'sunflower', 'white', 'of', 'sour', 'have', 'sauce', 'gb', 'pineapple', 'ask', 'particularly', 'what', 'foodborne', 'based', 'pretzel', 'baby', 'sauces', 'kcal', 'tabasco', 'you', 'pumpkin', 'chorizo', 'cherry', 'spice', 'around', 'illness', 'lime', 'bulgar', 'combos', 'tabbouleh', 'linguine', 'padano', 'government', 'any', 'vinegar', 'six', 'aged', 'oysters', 'lobsters', 'mushrooms', 'steamed']"
34 Mayfair,4.5,41 £ et plus,Steak,[]
Inamo - Soho,4.3,De 26 £ à 40 £,Japonaise,"['sweet', 'glutenfree', 'dusted', 'this', 'scottish', 'red', 'back', 'asian', 'bang', 'traditional', 'its', 'fondant', 'dipping', 'ketjap', 'greens', 'ponzu', 'berry', 'leek', 'plantbased', 'broccoli', 'chinese', 'chilli', 'aubergine', 'tempura', 'is', 'vermicelli', 'salmon', 'beans', 'soy', 'west', 'shaped', 'sui', 'vegan', 'potato', 'dressing', 'oyster', 'east', 'tiger', 'touch', 'pepper', 'drop', 'manis', 'carrot', 'peppers', 'mince', 'button', 'parcels', 'samphire', 'chinesestyle', 'but', 'fillet', 'chocolate', 'a', 'chops', 'chili', 'chives', 'avocado', 'best', 'cake', 'bun', 'fire', 'popcorn', 'crackers', 'lamb', 'tangy', 'firecracker', 'tuna', 'lime', 'stuffed', 'dish', 'mushrooms', 'gyoza', 'scallops', 'mango', 'loin', 'crunchy', 'flamed', 'prawns', 'v', 'new', 'onion', 'seaweed', 'garlic', 'sriracha', 'refreshing', 'tobiko', 'leaves', 'succulent', 'mayo', 'crispy', 'cleansing', 'curry', 'our', 'sorbet', 'surrounded', 'layer', 'yakiniku', 'lettuce', 'meets', 'tender', 'noodles', 'tamarind', 'on', 'miso', 'chicken', 'creamy', 'half', 'wrapped', 'with', 'batter', 'pickled', 'steak', 'jumbo', 'belly', 'including', 'an', 'rocket', 'as', 'smooth', 'cauliflower', 'enoki', 'torched', 'mandarin', 'handroll', 'thai', 'sake', 'leaf', 'signature', 'takoyaki', 'take', 'slice', 'smothered', 'vegetable', 'butterfly', 'around', 'gunkan', 'hoisin', 'rose', 'tasting', 'shape', 'farmed', 'york', 'spring', 'fresh', 'sibling', 'attractive', 'torte', 'cucumber', 'katsu', 'dragon', 'mussels', 'bed', 'delicate', 'sesame', 'slaw', 'vegetarian', 'rack', 'coconut', 'palate', 'sharing', 'smashed', 'gel', 'served', 'asparagus', 'crisp', 'southeast', 'lightly', 'two', 'temaki', 'ribs', 'duck', 'tea', 'seeds', 'salad', 'spiced', 'centre', 'coating', 'inari', 'enter', 'korean', 'cream', 'fried', 'molten', 'wraps', 'edamame', 'glazed', 'thigh', 'ice', 'eel', 'great', 'middle', 'pieces', 'sichuan', 'panfried', 'marinated', 'radish', 'dough', 'tarragon', 'ginger', 'soft', 'apple', 'cracker', 'papaya', 'shallots', 'spicy', 'to', 'burger', 'pork', 'chestnut', 'zingy', 'pancakes', 'pickles', 'of', 'sour', 'sauce', 'scallop', 'worlds', 'baby', 'drizzled', 'yakisoba', 'karaage', 'vegetables', 'veg', 'char', 'flambed', 'rolled', 'compote', 'kimchi', 'steamed', 'yuzu', 'by', 'mousse', 'sushi', 'buddhas', 'napa', 'pickle', 'seared', 'buckwheat', 'truffle', 'inamos', 'gem', 'skin', 'singapore', 'siu', 'shichimi', 'prawn', 'mixed', 'way', 'roll', 'mackerel', 'balls', 'plate', 'the', 'togarashi', 'unagi', 'and', 'version', 'samurai', 'bao', 'hosomaki', 'beef', 'wagyu', 'shrimp', 'both', 'jim', 'topped', 'believe', 'rolls', 'tart', 'grilled', 'slices', 'tossed', 'rice', 'jalepeno', 'platter', 'japanese', 'siracha', 'in', 'shimeji', 'cabbage', 'beetroot', 'tear', 'hot', 'fries', 'classic', 'chunks', 'marmalade', 'kenko', 'jam', 'lemon', 'teriyaki', 'passion', 'yellowtail', 'nam', 'moreish', 'cheese', 'juicy', 'tofu', 'melting', 'florets', 'bbq', 'green', 'orange', 'wings', 'tataki', 'rare', 'hard', 'plum', 'shavings', 'luxurious', 'sashimi', 'bavette', 'soup', 'matcha', 'breast', 'roarsome', 'light', 'fruit']"
Hakkasan - Hanway Place,4.5,41 £ et plus,Chinoise,"['gin', 'by', 'islay', 'tequila', 'him', 'cucumber', 'stake', 'botanist', 'bitters', 'ardbeg', 'agave', 'whiskey', 'colada', 'possession', 'privilege', 'mayfair', 'infused', 'oscietra', 'nv', 'from', 'rainbows', 'mix', 'moon', 'lose', 'eminente', 'di', 'pomegranate', 'mist', 'washed', 'abandoned', 'berry', 'everything', 'reserve', 'radiant', 'coconut', 'emotion', 'osmanthus', 'ardent', 'mint', 'for', 'wan', 'weaving', 'she', 'whistlepig', 'distillers', 'experience', 'americano', 'electric', 'love', 'the', 'label', 'sherry', 'lychee', 'romance', 'hakushu', 'umeshu', 'hakkasan', 'heritage', 'day', 'duck', 'unfold', 'and', 'house', 'is', 'cardamom', 'whisky', 'created', 'mei', 'mixology', 'yakut', 'elderflower', 'magnetism', 'team', 'reserva', 'sapphire', 'chandon', 'bitter', 'piggyback', 'basil', 'grapefruit', 'blossomed', 'yrs', 'wildflower', 'belvedere', 'fiery', 'lemon', 'our', 'mojito', 'yourself', 'untamed', 'goose', 'intense', 'elegant', 'cream', 'pink', 'spoonful', 'campari', 'silk', 'dirty', 'at', 'casamigos', 'or', 'fat', 'peking', 'charm', 'captivation', 'caviar', 'hennessy', 'in', 'rum', 'road', 'hakka', 'deception', 'vodka', 'clarified', 'beauty', 'one', 'discover', 'cocchi', 'let', 'twist', 'on', 'torino', 'miso', 'pistachio', 'prize', 'premier', 'old', 'noten', 'shes', 'walker', 'grey', 'mezcal', 'floral', 'forever', 'with', 'it', 'sun', 'earth', 'prized', 'reduction', 'ginger', 'into', 'her', 'only', 'cru', 'play', 'ciroc', 'trust', 'your', 'martini', 'sea', 'faith', 'supasawa', 'stars', 'clouds', 'intimate', 'base', 'angostura', 'most', 'bold', 'volcan', 'oak', 'mistress', 'passion', 'as', 'a', 'succumb', 'tanqueray', 'story', 'was', 'give', 'suntory', 'negroni', 'aromatic', 'to', 'choose', 'macallan', 'journey', 'rye', 'sake', 'imperial', 'bombay', 'akashitai', 'innovative', 'front', 'popcorn', 'blanco', 'duties', 'aperol', 'smoky', 'vermouth', 'flavours', 'milk', 'of', 'decadent', 'sour', 'orange', 'signature', 'margarita', 'sensual', 'gb', 'pineapple', 'crystal', 'moet', 'mot', 'cocktails', 'spice', 'chamomile', 'amanda', 'manhattan', 'johnnie', 'lime', 'cordial', 'classical', 'blue', 'fruit']"
Mele E Pere,4.5,25 £ ou moins,Italienne,"['tagliatelle', 'fresh', 'cavolo', 'red', 'piccante', 'mussels', 'steam', 'toasted', 'vanilla', 'mixed', 'ribollita', 'butternut', 'burrata', 'between', 'fiorentina', 'sangiovese', 'broccoli', 'prawns', 'sourdough', 'homemade', 'almonds', 'nero', 'garlic', 'espresso', 'deep', 'ascolana', 'ribeye', 'two', 'gluten', 'chilli', 'lobster', 'day', 'gnudi', 'piedmont', 'and', 'house', 'chillies', 'olives', 'salad', 'leaves', 'mayo', 'beef', 'tiramisu', 'fritti', 'tuscan', 'basil', 'daniele', 'pasta', 'colza', 'gnocchi', 'rosemary', 'our', 'nduja', 'tomato', 'dressing', 'included', 'native', 'tbone', 'smoked', 'alla', 'cream', 'pink', 'fried', 'g', 'carasau', 'we', 'oil', 'pepper', 'orecchiette', 'options', 'clams', 'pears', 'black', 'in', 'squid', 'one', 'tender', 'wine', 'squash', 'ragu', 'grana', 'ice', 'free', 'recommend', 'san', 'affogato', 'peppers', 'welsh', 'share', 'with', 'steak', 'valpolicella', 'angus', 'three', 'focaccia', 'side', 'pugliese', 'ricotta', 'lemon', 'hazelnuts', 'terrone', 'deepfried', 'crumble', 'amaretti', 'rocket', 'goats', 'cheese', 'about', 'spicy', 'nocellara', 'cauliflower', 'prosciutto', 'to', 'chutney', 'chips', 'roast', 'dayaged', 'us', 'sauce', 'poached', 'stem', 'gb', 'pineapple', 'ask', 'make', 'bigoli', 'capers', 'cherry', 'every', 'silver', 'gorgonzola', 'palourde', 'padano', 'bread', 'soup']"
J Sheekey - The Restaurant,4.6,De 26 £ à 40 £,Fruits de mer,[]
Gordon Ramsay Bar & Grill,3.9,De 26 £ à 40 £,Steak,[]
Sticks'n'Sushi - Soho,4.7,De 26 £ à 40 £,Sushi,[]
Poppies Soho,4.1,25 £ ou moins,Poisson,[]
Hawksmoor Seven Dials,4.6,De 26 £ à 40 £,Grillade,"['by', 'gin', 'bastardo', 'sweet', 'bonein', 'caesar', 'bring', 'be', 'beetroots', 'herbfed', 'cucumber', 'parmesan', 'buckwheat', 'triplecooked', 'brut', 'onions', 'toast', 'porterhouse', 'longmans', 'lunch', 'sirloin', 'ogleshield', 'nv', 'youre', 'anchovy', 'maximum', 'mackerel', 'slow', 'spiceroasted', 'france', 'slaw', 'greens', 'bone', 'scallops', 'yorkshires', 'aperitivo', 'hollandaise', 'favourite', 'tunworth', 'sunday', 'for', 'ros', 'buttered', 'sourdough', 'xo', 'new', 'onion', 'carrots', 'the', 'mash', 'rib', 'garlic', 'gravy', 'warned', 'creamed', 'ribeye', 'two', 'eggs', 'chilli', 'lobster', 'ribs', 'filicudi', 'and', 'port', 'over', 'extra', 'salad', 'rump', 'beef', 'bacon', 'byo', 'nebbiolo', 'pineau', 'charcoal', 'cocktail', 'ashbaked', 'salmon', 'monthly', 'cantabrian', 'park', 'stichelton', 'rosemary', 'extras', 'potato', 'our', 'royals', 'grilled', 'charentes', 'native', 'tbone', 'smoked', 'roasted', 'royal', 'campari', 'fried', 'are', 'potatoes', 'or', 'oil', 'butter', 'lettuce', 'all', 'barnaise', 'monday', 'on', 'good', 'champagne', 'nebuchadnezzar', 'chicken', 'half', 'hepple', 'old', 'spot', 'fries', 'big', 'share', 'if', 'with', 'seven', 'horseradish', 'rubino', 'english', 'pickled', 'balthazar', 'value', 'chateaubriand', 'belly', 'des', 'ricotta', 'trimmings', 'martini', 'sea', 'lemon', 'macaroni', 'water', 'crab', 'cashew', 'spenwood', 'fillet', 'marrow', 'sharpham', 'observer', 'cuts', 'a', 'bream', 'tanqueray', 'jasmine', 'cheese', 'prime', 'negroni', 'jersey', 'dripping', 'corkage', 'to', 'chips', 'hawksmoor', 'rye', 'best', 'spinach', 'chestnut', 'green', 'herb', 'roast', 'south', 'vermouth', 'food', 'white', 'of', 'sour', 'devonshire', 'sauce', 'soda', 'gb', 'bottle', 'maple', 'sauces', 'yoghurt', 'potted', 'coast', 'cherry', 'anchovies', 'celeriac', 'spelt', 'leclerc', 'ultimate', 'tails', 'peppercorn', 'monkfish', 'hamburger', 'bread', 'carpaccio', 'any', 'vinegar', 'hungry', 'mushrooms', 'guernsey', 'briant']"
