Restaurant_Name,Ranking,Price_Range,Cuisine_Type,Menu Items
Osteria Da Marcello dal 1961,4.8,30 € ou moins,Italienne,[]
New Town,,30 € ou moins,Asiatique,[]
Kaiyue,4.4,30 € ou moins,Chinoise,[]
Ai Balestrari Porta Pia,4.2,30 € ou moins,Italienne,[]
Hostaria Edmondo,4.4,30 € ou moins,Italienne,[]
Ristorante Candido,4.3,30 € ou moins,Italienne,[]
Osteria Ristorante La Greppia,4,30 € ou moins,Italienne,[]
Ambasciata d'Abruzzo,4.8,30 € ou moins,Italienne,[]
Le Caveau,,30 € ou moins,Italienne,[]
Antica Osteria 102030,,30 € ou moins,Italienne,[]
Pizzeria Pepito's,4.7,30 € ou moins,Bar à pizza,[]
L'Apulia,4.2,30 € ou moins,Italienne,[]
MaxiMum,,30 € ou moins,Italienne,[]
Bistro'54 La Cucina,3.3,30 € ou moins,Italienne,[]
Cus Cus,,30 € ou moins,Internationale,[]
Insalata Ricca Viale Regina Margherita,,30 € ou moins,Italienne,[]
SambaMaki Parioli,3.3,30 € ou moins,Asiatique contemporaine,[]
Piccadilly,5,30 € ou moins,Italienne,[]
Biffi Roma,4.6,30 € ou moins,Italienne,[]
Officina Birra,4.5,30 € ou moins,Italienne,[]
Hari Ristorante Giapponese,1,30 € ou moins,Japonaise,[]
Ristorante Per Bacco,4.8,30 € ou moins,Italienne,[]
Sushi Tonde,4.7,30 € ou moins,Japonaise,[]
Azienda Cucineria,3.6,30 € ou moins,Méditerranée,[]
Unplug Food & Mixology,,30 € ou moins,Fusion/Éclectique,[]
Altro Giro,5,30 € ou moins,Italienne,[]
San Lollo,,30 € ou moins,Italienne,[]
Finger,5,30 € ou moins,Italienne,[]
Pensavo Peggio,,30 € ou moins,Italienne,[]
La Grotta Azzurra,4,30 € ou moins,Poisson,[]
Livello 1,5,30 € ou moins,Poisson,[]
Fishfood,4.4,30 € ou moins,Poisson,[]
Da Quei Tre,5,30 € ou moins,Italienne,[]
Himalaya Palace,4.6,30 € ou moins,Indienne,[]
Bisteccheria Quattro Venti,3.8,30 € ou moins,Steak,[]
Contesto Urbano,,30 € ou moins,Italienne,[]
Ferrovecchio,3.3,30 € ou moins,Américaine,[]
Va.Do al Pigneto,4,30 € ou moins,Italienne,[]
Sushi Sun Magliana,4.4,30 € ou moins,Japonaise,[]
Burro e Sugo,2,30 € ou moins,Italienne,[]
Angelina a Porto Fluviale,5,30 € ou moins,Italienne,[]
Pizza e Cucina - Torquati,,30 € ou moins,Italienne,[]
I RUDERI Tavern&Butchery,4.4,30 € ou moins,Italienne,[]
Osteria da Diggiò,,30 € ou moins,Italienne,[]
Fantasie Napoletane,4.4,30 € ou moins,Italienne,[]
Burger Wave Roma,4.5,30 € ou moins,Burgers,[]
La Taverna Del Parco,4.4,30 € ou moins,Italienne,[]
Mile,4.8,30 € ou moins,Italienne,[]
All'Antica Torretta,,30 € ou moins,Italienne,[]
Ristorante Sgarbatella,3.6,30 € ou moins,Italienne,[]
Tuk Tuk Ride,4,30 € ou moins,Thaï,[]
Bacetto Bistrot,5,De 31 € à 50 €,Italienne,"['tartufo', 'take', 'salvia', 'datterino', 'allamericana', 'chiama', 'melanzane', 'fonduta', 'polpette', 'nduja', 'fritte', 'pepe', 'per', 'trevigiana', 'ordine', 'vieni', 'radicchio', 'tagliata', 'parmigiana', 'bacon', 'zest', 'fai', 'bosco', 'alle', 'hamburger', 'in', 'lattuga', 'geometrico', 'tartare', 'napoli', 'cipolla', 'nero', 'patatine', 'diavola', 'al', 'new', 'marinate', 'ortolana', 'verdure', 'giorni', 'il', 'caramellata', 'bibite', 'birra', 'tutti', 'peperoncino', 'ogni', 'e', 'stracciatella', 'ceddar', 'grigliate', 'ravioli', 'dalle', 'una', 'pere', 'costine', 'burrata', 'spesa', 'salmone', 'uovo', 'away', 'preferisci', 'guanciale', 'alla', 'profumi', 'grana', 'croccante', 'burro', 'patate', 'mela', 'marinara', 'basilico', 'formaggio', 'i', 'che', 'con', 'margherita', 'arancia', 'york', 'origano', 'carbonara', 'tuo', 'scaglie', 'zucchine', 'gnocco', 'tomino', 'griglia', 'scottona', 'manzo', 'fritto', 'proibito', 'mozzarella', 'ritirare', 'di', 'limone', 'formaggi', 'cacio', 'gricia', 'allorario', 'pecorino', 'mango', 'dippers', 'aglio', 'smith', 'sugo', 'crosta', 'ndurger', 'boscaiola', 'bacio', 'acciughe', 'bufala', 'maiale', 'stagione', 'analcoliche', 'lo', 'birre', 'pistacchio', 'pomodoro', 'omaggio', 'crema', 'gorgonzola', 'a', 'salse', 'classic', 'amatriciana', 'gr']"
Rione Latino,,30 € ou moins,Italienne,[]
Il Signore degli Agnelli,4.5,30 € ou moins,Italienne,[]
White Rabbit,,30 € ou moins,Italienne,[]
Scomodo Food & Music,5,30 € ou moins,Internationale,[]
T-Bone Station - Flaminia,4.6,30 € ou moins,Internationale,[]
Industrial eat Due,4.1,30 € ou moins,Italienne,[]
Pastella Pigneto,4.5,30 € ou moins,Italienne,[]
Banco 36,1,30 € ou moins,Poisson,[]
Sushi Sun Tiburtina,4.7,30 € ou moins,Asiatique,[]
La Locanda di Tizia e Caio,4,30 € ou moins,Italienne,[]
LoRé,4.6,30 € ou moins,Italienne,[]
Il Gabbiano Al Pigneto,4.4,30 € ou moins,Poisson,[]
Il Pomodoro,4.5,30 € ou moins,Italienne,[]
Ristorante Pizzeria Il Maggiolino,4.4,30 € ou moins,Bar à pizza,[]
Amelia Bistrot,4.2,30 € ou moins,Italienne,[]
Benedetto Ristorante,4.6,30 € ou moins,Poisson,[]
Gyoza Ristorante Dim Sum - Sushi,5,30 € ou moins,Asiatique,[]
Aroma Osteria Fleming,4.6,30 € ou moins,Méditerranée,[]
220 Grammi,3,30 € ou moins,Italienne,[]
Chattanooga Saloon Appia,4.1,30 € ou moins,Mexicaine,[]
Tatà Pizzeria Ristorante,3,30 € ou moins,Italienne,[]
Limoncini,4.2,30 € ou moins,Italienne,[]
Sandalia,,De 31 € à 50 €,Poisson,[]
TwoFellows Beer Lab,4.4,30 € ou moins,Américaine,[]
L'Archeologia,4.6,De 31 € à 50 €,Italienne,[]
Crudo cotto e mangiato,4.1,30 € ou moins,Sicilienne,[]
Ristorante Ale e Ciro,4,30 € ou moins,Italienne,[]
Baccanale Eur,5,30 € ou moins,Italienne,[]
Girasole,,30 € ou moins,Italienne,[]
El Duende,4.7,30 € ou moins,Espagnole,[]
Taberna Consoli,3.9,30 € ou moins,Italienne,[]
Sushi Katsumi,4.6,30 € ou moins,Sushi,[]
Bistrot 4.5,4.2,30 € ou moins,Internationale,[]
Ristorante Appio Claudio,,30 € ou moins,Italienne,[]
CASALE APPIO - Camere & Locanda,3.3,30 € ou moins,Italienne,[]
Dea Di Roma,4.2,30 € ou moins,Italienne,[]
Hostaria Antico Lotto,4.1,30 € ou moins,Italienne,[]
Le due Sorelle,3.5,30 € ou moins,Poisson,[]
Osteria da Andrea al IV Miglio,5,30 € ou moins,Italienne,[]
Somo Restaurant,,30 € ou moins,Non-specifiée,[]
eqvo,,De 31 € à 50 €,Italienne,"['gamberoni', 'gambero', 'yogurt', 'borrigiano', 'focaccia', 'porzio', 't', 'classici', 'lamelle', 'grattamacco', 'fonduta', 'laignes', 'drinks', 'terenzuola', 'gin', 'beer', 'spritz', 'donna', 'su', 'cappuccino', 'alba', 'canova', 'mia', 'dagnello', 'tiramis', 'ry', 'in', 'montiano', 'soave', 'tartare', 'citron', 'adelfia', 'al', 'falanghina', 'gianliuk', 'zucchero', 'pinot', 'meunier', 'borro', 'sangiovese', 'sennori', 'bistecca', 'montalcino', 'vercalda', 'darancia', 'melech', 'fugatamarsala', 'carote', 'beefeater', 'salmone', 'zafferano', 'ficulle', 'altos', 'agricola', 'sakura', 'soda', 'prezzo', 'passito', 'mini', 'dom', 'blang', 'grigio', 'patate', 'arneis', 'barbabietole', 'gremillet', 'trentino', 'vigne', 'igt', 'giallo', 'cantine', 'tre', 'malvasia', 'risotto', 'del', 'triscake', 'montigl', 'scaglie', 'lagrein', 'sant', 'taurasi', 'molinara', 'mortadella', 'antinori', 'roedrer', 'lahn', 'manzo', 'fritto', 'rocca', 'gasparossa', 'cointreau', 'duva', 'valpolicella', 'caggiano', 'controfiletto', 'serdiana', 'floreal', 'mirtilli', 'bianca', 'cavolfiori', 'barbera', 'alcamo', 'corte', 'viognier', 'pecorino', 'mango', 'differenti', 'st', 'canevell', 'cuprenze', 'lucia', 'ferriere', 'neri', 'rag', 'grappe', 'moser', 'ripassate', 'ramoscello', 'ale', 'tonno', 'manseng', 'flute', 'davola', 'castello', 'g', 'gr', 'sclafani', 'gnocchetti', 'rum', 'wallace', 'catone', 'matilde', 'sardegna', 'verzate', 'devon', 'blanc', 'tricolore', 'semi', 'monte', 'gialla', 'mediterranea', 'gamberi', 'castelvetro', 'barolo', 'tasca', 'crudo', 'servite', 'catarratto', 'aperitivo', 'zeppola', 'pepe', 'cocchi', 'bagni', 'cru', 'don', 'spigola', 'perle', 'vinivola', 'croatina', 'pimms', 'persone', 'pomodorino', 'cacao', 'tradizionali', 'cartizze', 'delle', 'bosco', 'sauvignon', 'saccottino', 'sesamo', 'michele', 'refresh', 'castellina', 'friggitelli', 'romangia', 'champagne', 'selection', 'persico', 'uve', 'spumante', 'montefalco', 'santambrogio', 'trebbiano', 'rossi', 'vodka', 'romani', 'vaiolet', 'tortino', 'fragole', 'frascati', 'refosco', 'bonarda', 'siciliana', 'amedeo', 'amaro', 'possono', 'limoncello', 'e', 'panatura', 'nuggets', 'corvina', 'tonnarelli', 'grigliate', 'hugo', 'prosecco', 'nebbiolo', 'aperol', 'tagli', 'lipari', 'dry', 'teriyaki', 'people', 'fiore', 'grana', 'warth', 'lambrusco', 'polpetta', 'casanova', 'tenuta', 'metodo', 'mela', 'macie', 'montefiascone', 'summer', 'santa', 'chef', 'relais', 'cuore', 'i', 'juniper', 'piero', 'fresh', 'petit', 'ostriche', 'moscow', 'pesce', 'pane', 'zucchine', 'palazzo', 'aphrodisium', 'tonic', 'recioto', 'trebbianello', 'bianc', 'plata', 'poggio', 'basse', 'erbe', 'kiss', 'fresca', 'grandi', 'vermouth', 'allarancia', 'galak', 'dasti', 'epernay', 'corvinone', 'marina', 'cacio', 'agli', 'gricia', 'ii', 'songino', 'chardonnay', 'prosciutto', 'rosso', 'smith', 'cup', 'clair', 'fetta', 'lunelli', 'prossedi', 'carducci', 'crostata', 'mandorle', 'ai', 'calamari', 'cosmopolitan', 'glera', 'rich', 'famiglia', 'cornetto', 'nerello', 'teresa', 'brut', 'piccante', 'succo', 'territorio', 'avenue', 'veggy', 'extra', 'degustazione', 'carni', 'fatalit', 'vigna', 'cormons', 'collezione', 'vellutata', 'whisky', 'lime', 'liquirizia', 'alture', 'capolemole', 'salvia', 'vitivinicola', 'cuve', 'flli', 'albarola', 'syrah', 'melanzane', 'polpette', 'chianti', 'salame', 'consiglio', 'sommacampagna', 'caff', 'essere', 'confit', 'oseleta', 'sinuessa', 'bibendi', 'buono', 'julienne', 'tenute', 'lazio', 'rosa', 'pesto', 'mule', 'alle', 'insalata', 'mojito', 'roll', 'minerale', 'mista', 'fontorfio', 'fragola', 'ripasso', 'bianco', 'primitivo', 'scotch', 'san', 'campari', 'dettori', 'cantina', 'negroni', 'il', 'bellenda', 'fin', 'riserva', 'pasta', 'candia', 'morbido', 'fiano', 'giglio', 'rye', 'fernanda', 'amarone', 'rucola', 'carvaro', 'analcolico', 'frutti', 'scampi', 'castagneto', 'podere', 'mirteto', 'volpi', 'alta', 'riesling', 'ambrogio', 'corta', 'zen', 'ciuffenna', 'vivace', 'basilico', 'ceretto', 'code', 'timo', 'jouet', 'krug', 'con', 'time', 'pan', 'tagliere', 'canna', 'mller', 'tufo', 'langa', 'dello', 'bruciato', 'salina', 'cabernet', 'castelnuovo', 'chinato', 'decaffeinato', 'di', 'limone', 'ribolla', 'mascalese', 'salmon', 'verdi', 'societ', 'balnot', 'giulio', 'argiolas', 'cavalleri', 'grechetto', 'erbusco', 'drink', 'marte', 'tempura', 'schierano', 'costamolino', 'fattoria', 'rosmarino', 'germain', 'formati', 'passerina', 'libera', 'mare', 'valdobbiadene', 'nostre', 'sala', 'corinto', 'pollo', 'louis', 'perrier', 'azienda', 'scuro', 'filetto', 'crocchette', 'gaspare', 'blancs', 'montepulciano', 'zenzero', 'cotarella', 'vittorio', 'pink', 'pistacchi', 'aromatiche', 'le', 'miraval', 'sciroppo', 'affettati', 'coltura', 'perignon', 'calice', 'de', 'x', 'garganega', 'ca', 'tasso', 'brunello', 'special', 'bardolino', 'provola', 'cavalchina', 'franciacorta', 'bolgheri', 'tagliata', 'amari', 'cesanese', 'doc', 'della', 'frutta', 'mele', 'fish', 'braide', 'rondinella', 'cicaleccio', 'guado', 'acqua', 'reims', 'merlot', 'hendricks', 'modus', 'nero', 'sur', 'classico', 'tonica', 'meat', 'trento', 'verdure', 'prestige', 'bourbon', 'grosso', 'cellole', 'birra', 'tutti', 'pomodorini', 'appiano', 'caldo', 'paste', 'zibibbo', 'rosm', 'dal', 'custoza', 'vinicola', 'carpaccio', 'seppia', 'masi', 'torricella', 'ferrari', 'casale', 'alla', 'tocai', 'sostituiti', 'maso', 'greco', 'croccante', 'frittura', 'dryage', 'giara', 'cori', 'salsa', 'vermentino', 'bava', 'crumble', 'thou', 'cossineo', 'baccarossa', 'eqvo', 'avocado', 'cossignano', 'soft', 'carpineti', 'hauner', 'buscemi', 'maison', 'orata', 'agrumi', 'monsupello', 'cranberry', 'ligure', 'elios', 'ginger', 'leone', 'colle', 'papavero', 'formaggi', 'menta', 'sorbetto', 'dalmerita', 'yoza', 'superiore', 'grand', 'otio', 'glra', 'crosta', 'juice', 'scarrone', 'villa', 'ros', 'spremuta', 'chiaretto', 'glouglou', 'novelle', 'moretto', 'bitter', 'docg', 'cristal', 'thurgau', 'moscato', 'gewrztraminer', 'fondatore', 'thadee', 'cocconato', 'tequila', 'leggermente', 'franc', 'grillo', 'ben', 'tagliolini', 'gris', 'barik', 'letto', 'selezione', 'veneto']"
Pizzeria Bisteccheria Gallo Cedrone,4,30 € ou moins,Bar à pizza,[]
Ristorante Albino,4,30 € ou moins,Italienne,[]
Grotte di Livia,4.2,30 € ou moins,Italienne,[]
NiceGrill,,30 € ou moins,Italienne,[]
Restaurant Villa Icidia,,De 31 € à 50 €,Italienne,[]
Farinella – Terminal 1,3,30 € ou moins,Pizzéria,[]
Checcombriccola Ristorante Pizzeria,4.2,30 € ou moins,Italienne,[]
Cargo Burger Lab,,30 € ou moins,Burgers,[]
L'Ostrica da Gianni,4.3,De 31 € à 50 €,Poisson,[]
Quanto Basta Slow Restaurant Roma,,De 31 € à 50 €,Fusion/Éclectique,[]
Doppio Malto 96,5,30 € ou moins,Italienne,[]
Yado Sushi,4.8,30 € ou moins,Sushi,[]
Belvederedal 1933,5,De 31 € à 50 €,Italienne,"['pinoli', 'salsiccia', 'miele', 'saltata', 'coronati', 'cicorietta', 'romanesche', 'matuta', 'croccanti', 'gianna', 'vellutata', 'dei', 'tartufo', 'affumicato', 'ed', 'montepulciano', 'prodotto', 'mater', 'mantecato', 'pistacchi', 'cannellino', 'allo', 'battuto', 'melanzane', 'polpette', 'fonduta', 'funghi', 'crudo', 'servite', 'aceto', 'fritte', 'brunello', 'pepe', 'provola', 'crostino', 'per', 'torraccia', 'fiori', 'simone', 'asparagi', 'filonardi', 'belvedere', 'forno', 'pancetta', 'campo', 'su', 'farina', 'cotte', 'lazio', 'arance', 'la', 'riduzione', 'verdurine', 'alle', 'hamburger', 'lenticchie', 'insalata', 'caciotta', 'in', 'olive', 'acqua', 'merlot', 'tartare', 'satrico', 'capanna', 'nobile', 'parmigiano', 'gnocchi', 'antinoo', 'al', 'crostini', 'bianco', 'gaeta', 'verdure', 'fettucine', 'fagioli', 'shiraz', 'estivo', 'uve', 'danatra', 'costolette', 'vino', 'insalatina', 'bombolotti', 'sminuzzato', 'fusa', 'cantina', 'bocconcini', 'spuma', 'saltate', 'cannolo', 'il', 'pomodori', 'fragole', 'frascati', 'riserva', 'sabaudia', 'arrostita', 'pomodorini', 'casa', 'sangiovese', 'giglio', 'e', 'baccal', 'viterbesi', 'viola', 'avvolti', 'serviti', 'montalcino', 'ravioli', 'minestra', 'scotona', 'chantilly', 'pere', 'dorati', 'carote', 'orzo', 'bronte', 'guanciale', 'mosto', 'casale', 'vitella', 'maionese', 'agricola', 'alla', 'barriques', 'praline', 'ricotta', 'vaniglia', 'croccante', 'restante', 'locali', 'patate', 'salsa', 'servito', 'cotto', 'preti', 'basilico', 'saltati', 'trofie', 'affumicata', 'ripieni', 'igt', 'barriano', 'con', 'locale', 'del', 'espresso', 'az', 'lariano', 'pane', 'scaglie', 'zucchine', 'stagioni', 'ferro', 'arrostito', 'affinato', 'carciofi', 'mattia', 'panate', 'erbe', 'zucchina', 'fresca', 'scottona', 'manzo', 'cabernet', 'mousse', 'lombetto', 'romana', 'mozzarella', 'da', 'mesi', 'accompagnate', 'di', 'cacio', 'pincinelle', 'superiore', 'pecorino', 'secchi', 'porcini', 'orzotto', 'rosso', 'dalla', 'magno', 'freschi', 'villa', 'verde', 'bufala', 'petto', 'fettuccine', 'agnello', 'crostata', 'vigneto', 'rosse', 'cioccolato', 'seta', 'paterno', 'nocciola', 'semifreddo', 'fresco', 'fagottini', 'rustica', 'toscana', 'spezie', 'crema', 'trappolini', 'tagliolini', 'a', 'balsamico', 'medaglione', 'filetto']"
Sophia Loren Restaurant,4.5,30 € ou moins,Italienne,[]
Temakinho Fiumicino,2,30 € ou moins,Fusion/Éclectique,[]
Beercode,,30 € ou moins,Brasserie,[]
Rossopomodoro,,30 € ou moins,Pizzéria,"['salsiccia', 'marzano', 'pinoli', 'napoletani', 'fior', 'semi', 'dacciughe', 'zucca', 'antico', 'fonduta', 'funghi', 'salame', 'sorrentina', 'provola', 'pepe', 'forno', 'friarielli', 'scarola', 'della', 'pomodorino', 'panna', 'in', 'olive', 'parma', 'canestrato', 'ripieno', 'carciofini', 'napoli', 'nero', 'noci', 'diavola', 'penisola', 'san', 'dop', 'calzone', 'cosacca', 'filetti', 'saltate', 'scarole', 'cacioricotta', 'canestratololivello', 'lolivello', 'olio', 'e', 'cantabrico', 'dal', 'cialda', 'napoletana', 'corbara', 'guanciale', 'champignon', 'grana', 'nere', 'ricotta', 'capperi', 'padano', 'lunga', 'cotto', 'marinara', 'capricciosa', 'basilico', 'affumicata', 'con', 'margherita', 'del', 'origano', 'scaglie', 'consigliata', 'evo', 'mar', 'mozzarella', 'di', 'formaggi', 'cacio', 'bianca', 'pecorino', 'prosciutto', 'aglio', 'bufala', 'romano', 'uscita', 'doppia', 'pomodoro', 'gorgonzola', 'crema', 'piccante', 'granterre']"
Strappabocca,5,30 € ou moins,Poisson,[]
Michelino Fish,4.4,30 € ou moins,Poisson,[]
Bottega Prosecco Bar,,30 € ou moins,Bar à Vin,[]
Birreria Doppio Malto,,30 € ou moins,Burgers,[]
Eataly Wine Bar,,30 € ou moins,Italienne,[]
Peppino a Mare,3.5,De 31 € à 50 €,Poisson,[]
Oltremare,,30 € ou moins,Poisson,[]
New Life Restaurant,4.3,30 € ou moins,Italienne,[]
Fort Apache Fiumicino,4.3,30 € ou moins,Steak,[]
Berlucchi Wine Bar,,30 € ou moins,Bar à Vin,[]
La Fattoria Del Mare,5,30 € ou moins,Poisson,[]
Docking 9,4.3,De 31 € à 50 €,Poisson,[]
La Grande Shanghai,5,30 € ou moins,Chinoise,[]
Komorebi Japanese Restaurant,4.9,30 € ou moins,Japonaise,[]
Ristorante Portus,,30 € ou moins,Poisson,[]
Cielo Fiumicino,4.1,30 € ou moins,Poisson,[]
Gusto Glam,4.1,30 € ou moins,Poisson,[]
Molo Diciassette,,De 31 € à 50 €,Méditerranée,[]
Officina Culinaria,4.8,30 € ou moins,Italienne,[]
BBQ - Bibikiu,,30 € ou moins,Italienne,[]
Capogrossi,3.8,30 € ou moins,Méditerranée,[]
Cucina ai Monti,4.2,30 € ou moins,Italienne,[]
Genkai Ristorante Giapponese Anzio,4.2,30 € ou moins,Japonaise,[]
